"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Thailand","THA","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","13.9870858922648","14.0982175744165","14.2232546686857","14.3513319037144","14.4628619358838","14.5369101739726","14.6372647939577","14.7147081136891","14.7690597230814","14.8047370274909","14.8232109075186","14.8464028396988","14.886542705112","14.929626222414","14.9398050596503","14.8753356637604","14.7808674849802","14.5896486358946","14.3093231788163","13.976415863158","13.641043958448","13.3166268257075","12.9767523595957","12.6251881621573","12.2672760815229","11.910014580264","11.5695060973587","11.248185527471","10.9410423825278","10.6411095423103","10.3409409774249","10.0838614685811","9.83788373728231","9.60402223477835","9.38377701993467","9.17723278166024","8.97594706076078","8.81078622653536","8.67182842167911","8.53937962707932","8.3890152779627","8.21636726391562","8.03114388399304","7.82875904624105","7.61672995881754","7.41011320677776","7.23571763426856","7.06530464187623","6.89731961624772","6.73475430602174","6.58277499637958","6.50059158584805","6.44171614678904","6.40381491073472","6.37079919942682","6.31824378145685","6.22530610969252","6.12697221181455","6.02303907811766","5.9181481018967","5.81954456890202","",
"Thailand","THA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","54.1063644","54.8440552","55.581746","56.0601642","56.5385824","57.0170006","57.4954188","57.973837","58.7297712","59.4857054","60.2416396","60.9975738","61.753508","62.560044","63.36658","64.173116","64.979652","65.786188","66.604575","67.422962","68.241349","69.059736","69.878123","71.2539768","72.6298306","74.0056844","75.3815382","76.757392","77.1339442","77.5104964","77.8870486","78.2636008","78.640153","78.7028784","78.7656038","78.8283292","78.8910546","78.95378","79.101938","79.250096","79.398254","79.546412","79.69457","80.2390698","80.7835696","81.3280694","81.8725692","82.417069","83.0000254","83.5829818","84.1659382","84.7488946","85.331851","85.7638796","86.1959082","86.6279368","87.0599654","87.491994","87.6490086","87.8060232","87.9630378","",
"Thailand","THA","Prevalence of severe food insecurity in the population (%)","SN.ITK.SVFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","5.8","7.2","7.7","8.5","","",
"Thailand","THA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.43600010871887","1.48800003528595","1.83000004291534","1.62199997901917","1.34200000762939","1.11899995803833","0.897000014781952","3.39499998092651","2.94300007820129","2.33599996566772","2.4909999370575","1.63499999046326","1.44200003147125","1.37999999523163","1.21000003814697","1.12199997901917","1.06599998474121","1.03999996185303","0.875","0.620000004768372","0.675999999046326","0.531000018119812","0.238999992609024","0.564000010490417","0.611000001430511","0.712000012397766","0.841000020503998","0.748000025749207","0.736000001430511","1.08899998664856","1.41199994087219",
"Thailand","THA","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55700016021729","2.85899996757507","2.82800006866455","2.63800001144409","2.18600010871887","2.57599997520447","2.56500005722046","8.38599967956543","8.54199981689453","7.27799987792969","8.16800022125244","6.1560001373291","5.13299989700317","4.78700017929077","5.05999994277954","4.59899997711182","4.77500009536743","5.06799983978271","3.7720000743866","2.25799989700317","2.33999991416931","2.5239999294281","1.08299994468689","2.66199994087219","2.57699990272522","3.08800005912781","3.68700003623962","3.68799996376038","3.42199993133545","4.68300008773804","",
"Thailand","THA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3476329091223","77.4026962010568","77.481065548821","77.5929710011892","77.7291527517601","79.4116908264465","81.1300670579784","82.0140915807239","80.6940377120377","79.955469336697","80.5485243956611","79.8617317802279","80.0437323126565","80.2265605712798","79.6110522431904","81.3398107991761","80.1164282455397","80.7417783087684","80.6841508482686","79.5236581767203","79.6172169811771","81.267019862816","80.4240976388121","78.6098574762784","78.1934210246972","78.4035510140161","78.2781766961699","77.9600525621021","77.9428072993662","78.1587277371171","78.4702299496696","78.6276943552324",
"Thailand","THA","Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","52.9700012207031","","78.370002746582","75.1500015258789","78.1399993896484","","79.6699981689453","","79.2200012207031","","","79.1600036621094","79.7699966430664","81.7900009155273","79.4899978637695","","","","68.5800018310547","","64.4400024414063","63.0400009155273","61.8600006103516","57.9300003051758","57.810001373291","60.439998626709","","57.7700004577637","59","57.5800018310547","57.0200004577637","56.7200012207031","57.0999984741211","56.5400009155273","54.2700004577637","55.9500007629395","55.7700004577637","52.9700012207031","50.810001373291","49.5299987792969","48.689998626709","48","49.1100006103516","47.2900009155273","47","",
"Thailand","THA","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7","15.7","","","","","","","","","","","","","","","",
"Thailand","THA","Employment in industry, female (% of female employment) (modeled ILO estimate)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.710000038147","13.3199996948242","15.1400003433228","15.3900003433228","17.1299991607666","17.5200004577637","16.8600006103516","15.8100004196167","16.9699993133545","17.3099994659424","18.4099998474121","19.1800003051758","20.0200004577637","20.8099994659424","22.1800003051758","20.3500003814697","20.2999992370605","19.5","18.7600002288818","18.2099990844727","16.7700004577637","17.5","17.5699996948242","20.6000003814697","20.7900009155273","20.5200004577637","19.8700008392334","19.9699993133545","19.7600002288818","","",
"Thailand","THA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9280014038086","83.3239974975586","83.088996887207","82.9049987792969","82.4710006713867","81.7470016479492","81.6230010986328","78.859001159668","77.9850006103516","78.7229995727539","79.3850021362305","79.7900009155273","79.8970031738281","80.6389999389648","80.2910003662109","80.1949996948242","80.6259994506836","80.443000793457","80.5059967041016","79.4980010986328","80.5950012207031","80.7020034790039","78.7949981689453","78.234001159668","77.4869995117188","76.3789978027344","75.5719985961914","75.9469985961914","74.9800033569336","74.6119995117188","73.9599990844727",
"Thailand","THA","Employment to population ratio, ages 15-24, female (%) (national estimate)","SL.EMP.1524.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0699996948242","37.6500015258789","37.9799995422363","37.4900016784668","34.3499984741211","33.5800018310547","33.1100006103516","32.7200012207031","31.7000007629395","32.4199981689453","31.5900001525879","31.2099990844727","",
"Thailand","THA","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.068","","","","",
"Thailand","THA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","35.5","","","","","","","35.3","","36.4","","38.6","","34.9","","34.3","","32.3","34.1","33.7","","33.2","","33.8","","32.5","30.8","31.1","30.6","30.7","29.9","30.4","29.2","28.7","28.4","28.9","28.4","28.1","27.2","27","",
"Thailand","THA","External health expenditure per capita, PPP (current international $)","SH.XPD.EHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01789776","0.04660005","0.57533904","0.52249059","0.54024135","0.1854715","0.19101546","0.20236591","0.54928451","0.31553062","0.58311075","0.92584471","0.68759915","1.65624385","1.93310485","1.69940392","0.57672136","0.57407973","1.0640491","0.83258974","","",
"Thailand","THA","Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.272337704896927","","0.236646831035614","","0.0611952506005764","","0.266853034496307","","0.0414581522345543","","0.0640548393130302","","0.0326524414122105","0.00205628527328372","0.0294789373874664","0.00720352167263627","0.00735680526122451","0","0.0136070474982262","0","0.00404169084504247","0","0","0","0","0","","",
"Thailand","THA","Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7","15.7","16.1","16.1","16.4","14.1","13.8","13","12.5","12.4","12.7","12.7","12.6","12","12.7","13.3","14.2","14.1","14.8","15","","",
"Thailand","THA","Diarrhea treatment (% of children under 5 who received ORS packet)","SH.STA.ORTH","","","","","","","","","","","","","","","","","","","","","","","","","","","31","30","","40","","","","","","73.3000030517578","","","","","","","","","","","56.6","","","","","","","57.8","","","72.5","","","","","",
"Thailand","THA","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9","","","","","","","","","","","","","99.3","","","","","","96.9","","","99.4","","","99.6","99.6","","","99.1","","","","","",
"Thailand","THA","Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1","31.1","31","31","31","31","31.1","31.1","31.1","31.1","31.1","31.2","31.3","31.4","31.6","31.7","31.9","32","32.1","32.2","","",
"Thailand","THA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.58","4.97","4.67","3.63","2.87","2.28","1.83","1.49","1.28","1.13","1","0.9","0.8","0.72","0.65","0.59","0.52","0.48","0.44","0.41","0.39","0.37","0.36","0.33","0.31","0.3","0.27","0.25","0.22","0.21","0.19","",
"Thailand","THA","People using at least basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.97244901","92.42854196","92.8846349","93.34072785","93.7968208","94.25860849","94.7204513","95.18234922","95.64430226","96.10631041","96.56837368","97.03049206","97.49266555","97.95489416","98.41717788","98.87951671","99.11820073","99.76420628","99.91632723","100","100","",
"Thailand","THA","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2751835038187","","","","","","","","","","71.2369035991596","","","","","73.817462877219","","","","76.5819668572181","","",
"Thailand","THA","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","SH.ALC.PCAP.FE.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","","","","","2.85","","","","","3.24","","","","","3.54","","","3.52","","","",
"Thailand","THA","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","","","","","","","","","","","","15.72187","15.62063","13.14379","12.71704","12.13542","13.22216","12.77063","","12.20616","13.77787","21.98276","14.69339","16.52201","17.04429","","12.37452","13.06076","12.75729","13.36776","","18.32085","20.18605","","20.06257","21.52168","26.36125","21.32208","24.11521","","20.30363","21.68781","","","20.61293","21.68546","23.7406","","21.176","19.31806","16.50964","14.91674","14.41514","15.55332","","","","","","","","",
"Thailand","THA","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","","","","","","","","","","","1.52399003505707","","","","","","","","","","3.66079998016357","","","","","","","","","","","","","","","","","","","","","","","","12.559700012207","","12.4911098480225","","","","11.2159595489502","","","16.4118003845215","","","18.0905895233154","","18.4375591278076","19.2102203369141","","",
"Thailand","THA","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","","44756","","","42336","","","49229","59161","","","","","","117004","118422","","124445","123153","128140","130558","133882","134087","141632","151008","","","","","","","169402","172948","","","","208812","227929","222799","","","","","","229937","240005","246711","240251","241484","229313","248235","",
"Thailand","THA","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","","","","15.6376","17.60441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.59192","73.2857","75.39528","77.17242","77.10383","79.4745","76.52904","","78.79973","77.27069","","","","","","",
"Thailand","THA","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","4.08007001876831","","","","","","","","","","","","","","","","","","","","","","","","21.4599094390869","","21.2489204406738","","","","26.0438003540039","","","28.1673107147217","","","31.9039993286133","","32.6423416137695","35.1133308410645","","",
"Thailand","THA","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","","","","1782217","1811535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62039","84459","112921","93542","","","","","","","","","","","","",
"Thailand","THA","Persistence to grade 5, male (% of cohort)","SE.PRM.PRS5.MA.ZS","","","","","","","","","","","","","","","46.6319313049316","48.4976196289063","50.7876586914063","54.3331489562988","","","","","","","","","","","","","","","","","","","","","","83.0827178955078","93.9552536010742","","","","","","","","","","","","","","","","93.851188659668","97.5978622436523","","","","",
"Thailand","THA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","78.2515716552734","79.7983093261719","80.4232330322266","80.9084167480469","80.6572113037109","80.2617568969727","79.6995086669922","79.5600128173828","","","95.3822708129883","","","","","","","","","","98.6876983642578","99.402458190918","98.5584869384766","","","","","92.5307693481445","95.7560424804688","96.1589508056641","95.9303665161133","97.4365768432617","","100.365898132324","100.451972961426","100.995140075684","100.57804107666","100.118461608887","98.6466827392578","96.2513732910156","96.1146469116211","96.3415374755859","96.3010864257813","102.917610168457","97.6197891235352","100.983329772949","99.6214370727539","99.7753601074219","101.007507324219","102.289901733398","",
"Thailand","THA","School enrollment, preprimary, male (% gross)","SE.PRE.ENRR.MA","","","","","","","","","","","","3.96902990341187","","4.32340002059937","4.56256008148193","5.0462498664856","5.65050983428955","6.34404993057251","6.86052989959717","","","9.77431011199951","","","","","","","","","","44.376579284668","47.0017204284668","52.1504211425781","","","","","","","","","","","","","","","","","","","","","71.4127578735352","72.3868713378906","71.7503967285156","73.7667083740234","78.970100402832","78.6294631958008","75.139892578125","",
"Thailand","THA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","96.1722030639648","","","","","","","","","","","","","","","","","","","","97.8479309082031","","","","","97.8789291381836","","","","","96.5520401000977","","","98.6549072265625","","98.2929916381836","","","98.5939331054688","","","",
"Thailand","THA","Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits)","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4710116326387","","","25.541774661504","","20.7253096679844","","24.3066151872303","","","","26.4957261191638","","","","",
"Thailand","THA","Official exchange rate (LCU per US$, period average)","PA.NUS.FCRF","21.1817735336747","21.0584395780868","20.8801053450072","20.8300788623462","20.8000000198","20.8000000198","20.8000000198","20.8000000198","20.8000000198","20.8000000198","20.8000000198","20.8000000180667","20.8000294920375","20.6195816363913","20.3751027981272","20.3792694856493","20.4001029232598","20.4001029232598","20.3361026003602","20.4189363516965","20.4763533080478","21.8204434231107","23.0001160420577","23.0001160420577","23.6393692671034","27.1588870239775","26.2988826852636","25.7227964454131","25.2938776147303","25.702046340723","25.585462419191","25.5167954060799","25.4001281507941","25.3196110778962","25.1499518885845","24.9151757040726","25.3426828609665","31.3643344542954","41.3593875","37.8136558333333","40.1118033333333","44.4319","42.9600833333333","41.4846166666667","40.2224149175021","40.2201302083333","37.8819832215363","34.5181805917013","33.3133006412338","34.2857741234241","31.685705","30.4917333333333","31.0830916666667","30.7259666666667","32.4798333333333","34.2477166666667","35.2963833333333","33.9398110566858","32.3102257431458","31.0476057805499","31.2936732130832","31.9770934417717",
"Thailand","THA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16642.4503717042","","","","",
"Thailand","THA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","402341397229.527","423810845936.004","458102436875.857","493184469384.865","533526536523.716","577771830597.398","655249767615.335","712648209422.292","775226241017.787","831410726094.058","900486486828.877","907399138980.117","969012658357.514","1120847598041.62","1127224945070.23","1152777944559.13","1259129594527.83","1368314787953.94","1508622043288.31","1601081210499.45","1667715336957.94","1733905573015.51","1784963400661.77","1928900097731.31","2064282685333.11","2081461039039.4","2218139905726.52","2450537461079.51","2809840716797.24","3126541314790.48","3426734120251.02","3737975469405.19","4074708826395.96","4412598256662.14","4824069727508.11","5304347635179.3","5613935577125.75","5491749264071.46","5022198542178.97","5120324470737.82","5289018595087.04","5404182469475.72","5769578000000","6248740789873.28","6694089047893","6925430618075.84","7223548175534.61","7783657376160.23","7681334043197.24","7759620259490.65","8363279014809.44","8212686549446","8763137494709.81","9116924891312.53","9232758647090.25","10005710865205.4","10519782910336.4","10887601936061.6","11220132806063","11457699723084.5","10711061407737.9","",
"Thailand","THA","GDP (constant LCU)","NY.GDP.MKTP.KN","377461463400","397701499300","427744882500","461963749300","493520475200","533898650100","593281626200","644398666300","696738467500","742379434800","827069702600","867557855800","904676388400","997282980900","1041824165800","1093607048600","1195605712000","1313294720700","1448508216400","1526318695700","1605283419300","1700105388100","1791100957600","1891119661500","1999905001000","2092845393300","2208659852800","2418900992000","2740327315100","3074387080500","3417708910700","3710205336300","4010115630100","4341027000000","4688180000000","5068875000000","5355365000000","5207901000000","4810328000000","5030271000000","5254382000000","5435356000000","5769578000000","6184367000000","6573323000000","6848590000000","7188815000000","7579538000000","7710338000000","7657089000000","8232396000000","8301559000000","8902824000000","9142087000000","9232088000000","9521426000000","9848502000000","10259941000000","10689790000000","10932067000000","10265322000000","",
"Thailand","THA","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77318216244282","5.74652378137894","4.49045413125464","6.4906547671219","4.67276354647998","5.74023614562722","4.09814092384286","4.42116836632678","8.06371045697034","-2.57695297761677","1.33104995932025","1.91753224493053","1.69045805604154","2.1495490160917","3.56925942602997","5.09155618304895","5.1042132730291","2.47333774189036","5.13378035159961","0.194772130958171","4.08098922673743","3.7430981204437","1.90914444199674","1.77874589235417","1.44146536528029","0.722113573412514","2.63616761998928","1.8999449899777","1.43224853892525","0.946225111007124","-1.06625957086622","",
